pupilId,nr_tasks_per_pupil,total_duration in minutes,average duration per task in minutes,AI-1-v2-1-1,AI-4-v2-1-4,EvalML-1-1,ML-2-1-1,EvalML-1-5,AI-4-v2-1-5,EvalML-1-2,EvalML-1-6,AIClosing-1-1,AIClosing-1-3,AIClosing-1-4,AI-1-v2-1-2,AI-1-v2-1-2_eval,AI-1-v2-1-2_null_answer,AI-1-v2-1-2_unknown,AI-1-v2-1-2_correct_points,AI-1-v2-1-2_incorrect_points,AI-1-v2-1-2_irrelevant_points,AI-1-v2-1-2_rating_content,AI-1-v2-1-2_rating_format,AI-1-v2-1-2_rating_creativity,AI-4-v2-1-3,AI-4-v2-1-3_eval,AI-4-v2-1-3_null_answer,AI-4-v2-1-3_unknown,AI-4-v2-1-3_correct_points,AI-4-v2-1-3_incorrect_points,AI-4-v2-1-3_irrelevant_points,AI-4-v2-1-3_rating_content,AI-4-v2-1-3_rating_format,AI-4-v2-1-3_rating_creativity,ML-2-1-2,ML-2-1-2_eval,ML-2-1-2_null_answer,ML-2-1-2_unknown,ML-2-1-2_correct_points,ML-2-1-2_incorrect_points,ML-2-1-2_irrelevant_points,ML-2-1-2_rating_content,ML-2-1-2_rating_format,ML-2-1-2_rating_creativity,EvalML-1-7,EvalML-1-7_eval,EvalML-1-7_null_answer,EvalML-1-7_unknown,EvalML-1-7_correct_points,EvalML-1-7_incorrect_points,EvalML-1-7_irrelevant_points,EvalML-1-7_rating_content,EvalML-1-7_rating_format,EvalML-1-7_rating_creativity,AIClosing-1-2,AIClosing-1-5,AIClosing-1-5_eval,AIClosing-1-5_null_answer,AIClosing-1-5_unknown,AIClosing-1-5_correct_points,AIClosing-1-5_incorrect_points,AIClosing-1-5_irrelevant_points,AIClosing-1-5_rating_content,AIClosing-1-5_rating_format,AIClosing-1-5_rating_creativity,LimitsML-1-2,LimitsML-1-2_eval,LimitsML-1-2_null_answer,LimitsML-1-2_unknown,LimitsML-1-2_correct_points,LimitsML-1-2_incorrect_points,LimitsML-1-2_irrelevant_points,LimitsML-1-2_rating_content,LimitsML-1-2_rating_format,LimitsML-1-2_rating_creativity,AI-2-v2-1-1,EvalML-1-4,AI-4-v2-1-1,AI-4-v2-1-2,AI-3-v2-1-2,EvalML-1-3,Classification-1-1-1,Clustering-1-1-1,ML-3-1-2,ML-3-1-3,ML-3-1-4,EvalML-1-9,Classification-2-1-8,Impact-1-1-1,EvalML-1-8,LimitsML-1-1,AIClosing-1-6,AIClosing-1-7,AIClosing-1-8,AIClosing-1-8_eval,AIClosing-1-8_null_answer,AIClosing-1-8_unknown,AIClosing-1-8_correct_points,AIClosing-1-8_incorrect_points,AIClosing-1-8_irrelevant_points,AIClosing-1-8_rating_content,AIClosing-1-8_rating_format,AIClosing-1-8_rating_creativity,classId
ZTvPk2i77LDC8pFmu,66,59.4,0.9,59.0,73.0,40.0,53.0,56.0,34.0,33.0,78.0,71.0,43.0,45.0,also roboter halt oder technische sachen halt ,correct,,,,,,2.0,2.0,3.0,"okay, Ki umfasst meistens maschinen die von menschen gebaut worden sind, und welche auch menschliche aufgaben machen können. kis lernen aus erfahrung und treffen eigenständige Entscheidungen, bald soll Ki sogar schlauer sein als so mancher Mensch.Momentan gehören alle ki anwendungen zur spezifischen ki.Ki sind sowas wie echo dots, roboter, oder auch siri",correct,,,,,,5.0,3.0,4.0,das heißt eigtl. nur das eine maschine aus erfahrung lernt,correct,,,,,,3.0,2.0,3.0,"eine maschine lernt aus erfahrung, z.b. bei der erkennung von hunden sieht es bilder von mehrerehn hunden und kann so besser hunde erkennen",correct,,,,,,5.0,3.0,4.0,61.0,"Bisher wird ja KI noch nicht so stark eingesetzt dass man sich sorgen müsste, außerdem lernen die ja auch aus erfahrung, d.h., dass KI später kaum Fehlentscheidungen treffen wird, und auf jeden fall weniger als der mensch. Also eigtl gibt es keinen grund zur Sorge",correct,,,,,,4.0,3.0,4.0,dann würde der computer bei seehunden sagen dass das hunde sind<br>,correct,,,,,,5.0,2.0,4.0,"[False, False, False, True]","[True, False, True, False]","[False, True, True, False]","[True, False, False, False, True, False, True]","[False, True, True]","[True, False, False, True, True, True, False, True, True]","[False, True, False]","[False, False, True, True]","[False, True]","[True, False]","[False, True]","[True, True]","[True, False, True]","[False, True]","[True, False, True, True, False, False, True, True]","[True, True, True]",61.0,64.0,"Die Aufgaben waren zu schwer, und ab und zu gab es fehler bei der auswertung, aber sonst war es nice.",correct,,,,,,5.0,5.0,5.0,qFEyvypMn4sAwLwtc
bniRycMi5bwrXjvGy,66,70.23333333333333,1.064141414141414,92.0,95.0,95.0,66.0,81.0,100.0,100.0,54.0,88.0,64.0,100.0,"Künstliche Intelligenz ist ein Algorithmus, der immer weiter dazu lernt um Aufgaben in den verschiedenste Bereichen zu erledigen.",correct,,,,,,3.0,5.0,4.0,"Eine KI ist ein Algorithmus, der auf eine bestimmte Aufgabe spezialisiert ist. Das nennt man die spezifische Intelligenz. Eine KI die allgemeine Intelligenz aufweist (wie der Mensch) gibt es noch nicht. KI treffen basierten auf ihrem Algorithmus eigene Entscheidungen und lernen auf Basis dieser dazu. Die KI ist bereits in vielen Teil des Alltags vertreten (Sprachassistenten, Kühlschränken, Smartphones).",correct,,,,,,5.0,5.0,5.0,"Beim maschinellen Lernen wird der Algorithmus „trainiert“. Hier werden dem Algorithmus viele Bilder von (in unserem Fall) Hunden oder anderen Tieren gezeigt. Wenn er das Tier fälschlicherweise als Hund erkennt, verändert er die Gewichtung der Merkmale. Wenn er einen Hund als Hund erkennt, stärkt er die Gewichtung. Der Algorithmus wird also mit Daten gefüttert und erhält dann ein Feedback.",correct,,,,,,4.0,5.0,4.0,Beim maschinellen Lernen wird die KI mit Beispielen gefüttert und dadurch trainiert. ,correct,,,,,,5.0,5.0,4.0,100.0,"Ich glaube, dass meine Angst haben brauch, da meiner Meinung nach Menschen immer überlegen werden sein.",correct,,,,,,4.0,2.0,4.0,"Dann würde der Algorithmus denken, dass Hunde aussehen wie Seehunde. Also würde er dann Seehunde als Hunde erkennen und benennen",correct,,,,,,5.0,5.0,4.0,"[True, True, False, True]","[True, True, True, False]","[False, True, True, False]","[True, True, False, True, True, False, True]","[True, False, True]","[True, False, False, True, False, True, False, True, True]","[False, True, False]","[False, False, True, True]","[False, True]","[True, False]","[False, True]","[True, True]","[True, False, True]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",55.0,73.0,War alles gut.,correct,,,,,,5.0,5.0,5.0,qFEyvypMn4sAwLwtc
rsATbrReo6odn6oXD,34,67.91666666666667,1.9975490196078434,74.0,84.0,,57.0,,100.0,,,,,,"Künstliche Intelligenz ist quasi der Verstand von einem Computer. Hierbei kann ein Computer Entscheidungen treffen, die auf dem ,,gelernten Wissen"" des Computers basieren. Lernen tut der Computer, in dem er verschiedene Merkmale von Gegenständen einprägt und Verbindungen zwischen diesen bildet. KI kann in modernen Autos, in Videospielen oder in Robotern gefunden werden.",correct,,,,,,4.0,5.0,4.0,"KI ist eine programmierte Intelligenz, die in einzelnen Bereichen eigenständige Entscheidungen treffen kann. Diese Entscheidungen basieren auf Erfahrungen, die entweder programmiert, oder bereits gesammelt wurden. Diese Intelligenz ist aber immer nur in ihrem programmierten Bereich aktiv, da es noch keine allgemeine KI gibt.",correct,,,,,,5.0,5.0,4.0,"Computer lernen, in dem sie Merkmale eines Bildes abspeichern, und zwischen den Merkmalen Verbindungen ziehen. Bei weiteren Bildern sucht der Computer nach diesen Merkmalen. Wenn der Computer bei einem Bild richtig lag, verstärkt er diese Verbindungen, wenn er falsch lag, löst er sie auf. So entstehen nach und nach die typischen Merkmale einer Katze zum Beispiel.",correct,,,,,,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, True, True]",[],"[False, True, True, False]","[True, True, False, True, True, False, True]","[False, False, True]",[],"[False, True, False]","[False, True, True, True]","[False, True]","[False, True]","[False, True]",[],"[True, True, True]",[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
7eqvpzMXwFGaYWHou,11,43.8,3.9818181818181815,69.0,53.0,,,,43.0,,,,,,"<span style=""background-color: rgb(232, 234, 246); color: rgba(0, 0, 0, 0.87);"">Künstliche Intelligenz (KI) ist in Reichweite. Menschen im philosophischen Sinne sind mit den möglichen Zukunftsszenarien der menschlichen Gesellschaft unzufrieden - nicht ohne einige Doomsday-Bilder zu verwenden. Berühmte Ereignisse wie der Sieg der künstlichen Intelligenz AlphaGo gegen Lee Se-dol, den Weltmeister von Go im Jahr 2016, haben ein Bild der KI gemalt, das den Menschen immer mehr übertreffen soll.</span>",correct,,,,,,4.0,3.0,5.0,Eine KI ist eine CPU die kein Mensch ist. Die KI gibt es nur in Computern,correct,,,,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[False, True, True, False]","[True, False, True, False, False, True, True]","[True, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
dotjrftFetJme4iPH,35,117.25,3.35,76.0,49.0,,54.0,,88.0,,,,,,"Meiner Meinung nach, künstliche Intelligenz ist das „Deep–Learning“, welches den Maschinen ermöglicht, das menschliche Denken nachzuahmen. Das sogenannte „Deep–Learning“ ist ein Prozess, wobei die Maschinen Bilder nach ihrer Pixel Auflösung und nach Kategorie analysieren.",correct,,,,,,4.0,5.0,4.0,"KIs sind Maschinen, die bezüglich im Alltag verwendet werde, wie Alexa, Siri, Gesichtserkennung, usw.. Allerdings gibt es auch Roboter, die das menschliche Verhalten und das logische Denken nachahmen, indem sie durch Erfahrungen bzw. durch das Ansehen von Angaben auf andere Sachen anwenden können.",correct,,,,,,5.0,5.0,4.0,"Ich denke, dass maschinelles Lernen ein Prozess von den Computern ist, indem sie durch das ständige analysieren von Bildern von Hunde und Katzen am Schluss wichtige Eigenschaften erlernen. ",correct,,,,,,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[False, True, True, False]","[False, True, False, True, True, False, True]","[False, True, True]",[],"[False, True, False]","[False, False, True, True]","[True, False]","[False, True]","[False, True]",[],"[True, False, True]",[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
TLqNCrX4jaYixjtv7,46,124.0,2.6956521739130435,51.0,61.0,66.0,53.0,75.0,100.0,100.0,100.0,,,,"Künstliche Intelligenz ist wenn Programme durch das Deep-learning Verfahren Dinge erkennen kann und den Menschen z.B. helfen, objektiv zu bewerten. KI wird beispielsweise für Autonomes Fahren, Pflegeroboter  und Erkennen einer Lungeninfektion auf der Computertomografie genutzt. Allerdings wird KI auch sehr kritisiert, da Roboter keine Entscheidungen treffen sollen und auch bei den Pflegerobotern, weil sie nicht wirklich Gefühle besitzen, sondern diese Gefühle nur durch einem Bildschirm vortäuschen. ",correct,,,,,,5.0,5.0,5.0,Es gibt spezifische KI und die Vorstellung von allgemeine KI. Spezifische zeigen menschenähnliche Intelligenz in einem kleinen Bereich und allgemeine KI zeigen menschenähnliche Intelligenz in alle Bereiche. Allerdings gibt es noch keine allgemeine KI. KI lernen durch Erfahrung in einem Deeplearning-prozess,correct,,,,,,3.0,5.0,4.0,"Maschinelles Lernen, auch Deep-learning genannt hat drei Schichten, jeweils für Helligkeit, Ecken und Kanten und Muster. Wenn dem Computer Daten zugeschickt wird, gehen die Daten durch die drei Schichten. Am Ende entscheidet der Computer, ob zB. auf einem Bild ein Hund gezeigt wird. ",correct,,,,,,5.0,5.0,4.0,"Es gibt überwachtes Lernen und unüberwachtes Lernen. Überwachtes Lernen ist wenn die Trainingsdaten mit Label beschriftet werden und der Algorithmus am Ende selbst Bilder mit Label beschriften kann. Beim unüberwachten Lernen werden die Daten in verschiedene Cluster unterteilt, es findet Struktur in den Daten.",correct,,,,,,4.0,5.0,4.0,,,,,,,,,,,,Dann erkennt der Algorithmus Seehunde als Hunde.,correct,,,,,,5.0,5.0,5.0,"[True, True, False, True]","[True, False, True, False]","[False, True, True, False]","[False, True, True, True, True, False, True]","[True, False, True]","[True, True, False, True, False, True, False, False, True]","[False, True, False]","[False, False, True, True]","[False, True]","[False, True]","[False, True]","[True, True]","[True, False, True]",[],"[True, False, True, True, False, True, True, True]","[True, True, False]",,,,,,,,,,,,,qFEyvypMn4sAwLwtc
hn2oJ5p2CwPfG44wx,54,123.0,2.2777777777777777,71.0,99.0,79.0,77.0,100.0,100.0,84.0,100.0,,,,"Bei Künstlichen Intelligenzen wird durch das Deep Learning (dies kann z.B. über Pixel Registrierungen bei Bildern funktionieren, wenn es um Bilderkennung handelt) versucht, Computern die Fähigkeit zu verleihen menschlich zu denken und zu lernen.",correct,,,,,,4.0,5.0,5.0,"Es gibt zwei Arten von KIs einmal die spezifische KI und einmal die allgemeine KI. Die allgemeine KI ist in allen Bereichen gut und ist demnach auf einer Leistungshöhe mit dem Menschen. Eine spezifische KI ist jedoch nur in einer spezifischen Aufgabe gut.Anwendungen, die sich an etwas anpassen und selbst Entscheidungen treffen, gehören zur KI. ",correct,,,,,,4.0,5.0,4.0,"Maschinelles Lernen wird auch ""deep learning"" genannt. Dabei lernt das Computer durch Erfahrungen in einem bestimmten Bereich. Wenn man möchte das ein Computer Katzen erkennen kann, legt man ihm viele verschiedene Katzen Bilder vor. Dann erkennt er alle Ecken, Kanten und typische Formen, wie Nase, Ohren. Durch häufige Wiederholungen lernt der Computer dann, auch von anderen Bildern Katzen zu erkennen. ",correct,,,,,,5.0,5.0,4.0,"Maschinelles Lernen ist Lernen durch Erfahrungen. Dabei werden Algorithmen zum Beispiel viele verschiedene Bilder mit bestimmten Objekten oder Lebewesen vorgelegt, damit es lernt auch von anderen Bildern sie zu erkennen. ",correct,,,,,,5.0,5.0,3.0,,,,,,,,,,,,"Dann würde das Algorithmus nur Seehunde als Hunde ansehen, echte Hunde jedoch nicht.",correct,,,,,,5.0,5.0,5.0,"[True, True, False, True]","[True, False, True, False]","[False, True, True, False]","[True, True, False, False, True, True, True]","[True, False, True]","[True, True, False, True, False, True, False, False, True]","[False, True, False]","[False, False, True, True]","[False, True]","[False, True]","[False, True]","[True, True]","[True, False, True]","[False, True]","[False, True, True, True, False, True, True, True]","[True, True, False]",,,,,,,,,,,,,qFEyvypMn4sAwLwtc
kdqG4fXAK64zdrqN8,54,122.78333333333333,2.2737654320987652,51.0,60.0,69.0,62.0,69.0,58.0,62.0,81.0,,,,"Künstliche Intelligenz sorgt für die Digitalisierung. Durch das Deep Learning lernen sie Dinge objektiv zu bewerten, also wird menschliches Denken auf Computer übertragen. Dazu gehören Roboter, autonomes Fahren, Computertomographie. Viele sind gegen die Künstliche Intelligenz (Roboter), da sie der Meinung sind, dass sie keine Entscheidungen treffen sollten. ",correct,,,,,,5.0,5.0,4.0,"Die KI behandelt das maschinelle Lernen und die Automatisierung intelligenten Verhaltens. Die KI nimmt uns Menschen bestimmte Arbeiten ab, wie z.B. im industriellen Bereich.",correct,,,,,,4.0,5.0,3.0,"Es ist eine Art Training, bei dem KIs Wissen und Erfahrung erlernen, mit Hilfe von Beispielen. ",correct,,,,,,4.0,4.0,4.0,Maschinen sind dadurch in der Lage Probleme zu lösen und lernen mit Mustern und Daten immer mehr dazu. ,correct,,,,,,5.0,5.0,4.0,,,,,,,,,,,,"Dann denke ich würden die Seehunde nicht als Hunde erkannt werden, weil sie nicht die Eigenschaften eines Hundes haben.",correct,,,,,,5.0,5.0,5.0,"[True, True, False, True]","[True, False, True, False]","[False, True, True, False]","[False, True, True, True, False, False, True]","[True, False, True]","[True, True, False, True, False, False, True, False, True]","[False, True, True]","[False, True, True, False]","[True, False]","[False, True]","[False, True]","[True, True]","[True, False, True]","[False, True]","[True, False, True, True, False, True, False, False]","[True, True, False]",,,,,,,,,,,,,qFEyvypMn4sAwLwtc
Absyuhryq96KZL2Cs,15,63.15,4.21,89.0,96.0,,,,33.0,,,,,,"<h3>Die Künstliche Intelligenz ist menschliches Lernen und denken, welches man auf dem Computer übermittelt und dieser dann technisch umsetzt.</h3><br>",correct,,,,,,4.0,4.0,5.0,- KI wird inn der Zukunft in autos sein<ul><li>vereinfacht den Menschen das Leben </li><li>lernt durch seine Fehler</li><li>Wird auch später in anderen Fachbereichen auftreten</li></ul>,correct,,,,,,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, True, True]",[],"[True, False, False, True]","[False, True, False, True, True, False, False]","[True, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
j3AkifkKRR3t3NeoT,27,105.81666666666666,3.919135802469136,84.0,91.0,,82.0,,100.0,,,,,,"KI kann man auch als menschliches Lernen bezeichnen. In Zukunft soll KI in Autos, aber auch als Roboter als Haushaltshelfer ein fester Bestandteil unseres Alltags sein. Künstliche Intelligenz will man in Zukunft auch in der Medizin nutzen. Dort soll es dann Dinge wie Muster erkennen, wo Ärtze nichts anfangen können. KI hat auch schlechte Seiten. Wenn zukünftig mehr KI genutzt wird, dann fallen die Zahlen der Arbeitsplätze. ",correct,,,,,,4.0,4.0,5.0,"Es gibt zwei Arten von KI. Einmal die spezifische und die allgemeine. Die spezifische KI ist trainiert in einem bestimmten Bereich zu arbeiten. Die allgemeine KI kann viel mehr Dinge gut und positiv in verschiedenen Bereichen erbringen. KI nutzt man z.B. bei Websiten, die deinen Feed nach deinem Geschmack personalisieren. Außerdem kann KI Dinge durch ihr Aussehen erkennen. KI lernt aus Erfahrung.",correct,,,,,,5.0,5.0,4.0,"Bei maschinellem Lernen werden dem Computer viele Bilder eines Begriffs gezeigt wie zum Beispiel ganz viele Hundebilder. Dort lernt der Computer, was an den vielen Bildern so ähnlich ist und kennzeichnet dies als Eigenschaft. Das heißt, dass wenn man viele Hundebilder zeigt, dass der Computer sich dann theoretisch merkt, dass ein Hund immer eine Schnauze hat.",correct,,,,,,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, False, True]",[],"[False, True, True, False]","[False, True, False, True, True, False, True]","[True, False, True]",[],[],"[False, False, True, True]","[False, True]","[False, True]","[False, True]",[],[],[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
XKrLvRHLaM7yDisR6,23,91.55,3.9804347826086954,100.0,59.0,,53.0,,52.0,,,,,,"Künstliche Intelligenz (KI) ist ein weitreichender Zweig der Informatik, der sich mit dem Bau intelligenter Maschinen befasst, die Aufgaben ausführen können, die normalerweise menschliche Intelligenz erfordern. KI ist eine interdisziplinäre Wissenschaft mit mehreren Ansätzen, aber Fortschritte beim maschinellen Lernen und beim tiefen Lernen führen zu einer Verschiebung in praktisch allen Bereichen der Technologiebranche.<br>",correct,,,,,,5.0,5.0,4.0,"<pre class=""ql-syntax"" spellcheck=""false"">KI ist ein weitreichender Zweig der Informatik, der sich mit dem Bau intelligenter Maschinen befasst, die Aufgaben ausführen können. KI ist  Fortschritte beim maschinellen Lernen und beim tiefen Lernen führen zu einer Verschiebung in praktisch allen Bereichen der Technologiebranche. es variiert von Allgemeine KI und Spezifische KI.
</pre>",correct,,,,,,4.0,5.0,4.0,"<pre class=""ql-syntax"" spellcheck=""false"">Ja, ich wusste, dass es verschiedene Arten von gibt &nbsp;maschinelle Lernen dass man zum Unterrichten von Technik verwendet werden, aber ich habe nur ein (Deep learning) tiefes Lernen gelernt und verstanden.
</pre><br>",correct,,,,,,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, True, True]",[],"[True, False, True, True]","[False, False, True, True, True, True, True]","[True, True, True]",[],[],[],"[True, False]","[True, False]","[True, False]",[],[],"[False, True]",[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
C2BW6tdii778v4RfL,35,84.81666666666666,2.4233333333333333,48.0,51.0,,59.0,,60.0,,,,,,"Ich denke, dass KI z.B. In Form von Robotern auftreten kann und dir auf bestimmten Gebieten helfen, eine Entscheidung zu fällen, jedoch ist KI nicht in der Lage selbst Entscheidung zu fällen.",correct,,,,,,4.0,4.0,5.0,"<span style=""color: rgb(32, 33, 36);"">Die KI ist der Versuch, menschliches Lernen und Denken auf den Computer zu übertragen und ihm damit Intelligenz zu verleihen.</span>",correct,,,,,,3.0,4.0,5.0,"Maschinelles lernen bedeutet, dass man lernt, indem man Erfahrung sammelt",correct,,,,,,3.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[False, True, True, False]","[False, True, True, False, True, False, False]","[True, False, False]",[],"[False, True, True]","[False, True, True, False]","[True, False]","[False, True]","[False, True]",[],"[True, False, False]",[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
3hiSwDCiw9HeyHg7f,66,70.36666666666666,1.066161616161616,100.0,86.0,86.0,65.0,88.0,100.0,98.0,96.0,100.0,26.0,88.0,"Eine Künstliche Intelligenz ist ein Programm, welches sich durch Deeplearning und Daten selbst weiter entwickeln kann. ",correct,,,,,,4.0,5.0,4.0,Es gibt unterschiedliche arten von Künstlichen Inteligenzen. Die sogenannten spezifischen Künstliche Intelligenzen können Aufgaben nur in einem Bereich ausführen. Allgemeine Künstliche Intelligenzen können die Anforderungen in allen Bereichen erfüllen. ,correct,,,,,,5.0,5.0,4.0,Maschinelles Lernen ist das verarbeiten van Daten um Gemeinsamkeiten zu bestimmen. ,correct,,,,,,3.0,4.0,3.0,Maschinelles Lernen ist das Auslesen von Daten um in anwendungsfällen richtig entscheiden zu können.,correct,,,,,,5.0,5.0,4.0,80.0,"Eine Künstliche Intelligenz kann nur das machen worauf sie trainiert wurde. Die Szenarien aus Actionfilmen, wo Künstliche Intelligenzen die Herschafft über die Welt ergreifen sind zumindest zum Aktuellen Zeitpunkt nur Fantasien.",correct,,,,,,5.0,5.0,5.0,Da Hunde und Seehunde nur wenige Körperliche Ähnlichkeiten haben würden richtige Hunde nur in selten fällen  als Hund erkannt werden.,correct,,,,,,5.0,5.0,4.0,"[False, True, False, True]","[True, True, True, False]","[False, True, True, False]","[True, True, False, True, True, False, True]","[True, False, True]","[True, False, True, True, False, True, False, True, True]","[False, True, False]","[False, False, True, True]","[True, False]","[False, True]","[False, True]","[True, False]","[True, False, True]","[False, True]","[True, False, True, False, True, True, True, True]","[True, True, False]",61.0,93.0,"Wenn man das Programm zum ersten mal ausführt, dann ist ein Text nicht vollständig zu lesen, weil er hinter der Garage verschwindet. Wenn man bei der Aufgabe über das Clustering mit dem Beispiel der Filme einen Fehler macht und diesen Korrigieren möchte ist nur nach die Fragestellung zu sehen. Ohne sich die richtige Antwort gemerkt zu haben ist es nur durch raten möglich diese Frage richtig zu beantworten.",correct,,,,,,5.0,5.0,5.0,qFEyvypMn4sAwLwtc
MRSj5LqwWj6WSoj4E,18,76.48333333333333,4.249074074074074,96.0,88.0,,98.0,,66.0,,,,,,"Eine Künstliche Intelligenz ist ein Programm der von verschiedenen Strukturen lernen kann. Die KI wird von den Menschen weiterhin verbessert so das sie ihre Aufgaben erledigen können. Sie werden zum Beispiel genutzt, um Menschen zu retten oder Sachen zu erkennen die Menschen nicht erkennen können und andere Dinge. Die Künstliche Intelligenz wurde erfunden, um das zu machen wo für die Menschen Schwierigkeiten oder eine große Gefahr haben.",correct,,,,,,4.0,5.0,4.0,"KIs lernen durch Erfahrung und hat 2 Arten, das spezifische und allgemeine. Das spezifische sind nur bei einem Bereich sehr gut und das allgemeine Feeds in Apps. Heutzutage gibt es noch nicht künstliche Intelligenz die genauso schlau wie die Menschen sind.",correct,,,,,,4.0,5.0,3.0,Das maschinelles Lernen ist ein Begriff für das lernen der KIs. Z.B. lernen manche KIs durch Bildern und dadurch bekommen sie Erfahrung. Dieser Vorgang nennt man maschinelles Lernen.,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[True, True, False, False]","[True, True, False, False, True, True, False]","[False, False, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
6bBwnX2mwAp2NAwNR,35,114.55,3.2728571428571427,77.0,68.0,,52.0,,100.0,,,,,,"Künstliche Intelligenz bedeutet, dass ein Roboter (bzw. eine Maschine) Verhalten nachahmen kann und sich selbst als Mensch verhalten kann. Auch kann eine Künstliche Intelligenz <strong>komplett selbstständig</strong> handeln, dies geschieht durch die sogenannte <strong>Automatisierung</strong>. Zum Beispiel werden Autos auf das sogenannte ""<strong>autonome Fahrsystem</strong>"" umgestellt, was so viel bedeutet, dass Autos komplett selbstständig fahren und in brenzlichen Situationen selbstständig handeln. ",correct,,,,,,5.0,5.0,4.0,"KI (Künstliche Intelligenz) unterscheidet man in zwei Bereichen: Die spezifische KI und die allgemeine KI. Die spezifische KI weist menschenähnliche Intelligenz in einem kleinen Bereich vor (dies kann zum Beispiel ein Filter sein), sie kann aber auch die menschliche Intelligenz übertreffen (Computer Games). Die allgemeine KI weist menschenähnliche Intelligenz in einem großen Bereich vor, was so viel bedeutet, dass sie in mehreren und auch größeren Bereichen der menschlichen Intelligenz ähneln oder sogar übertreffen.<br>Eine KI lernt durch Erfahrung: Sie wird also trainiert. In Computer-Games hat sich die KI schon so weit entwickelt, dass sie die Besten E-Sportler übertreffen. Dies geschieht unter anderem dadurch, dass die KI selbstständig handeln kann.",correct,,,,,,5.0,5.0,5.0,"Maschinelles Lernen bedeutet, dass eine KI trainiert (wird). Dies geschieht durch die ""Hereingabe"" von Daten. Die KI lernt dadurch dann, etwas zu erkennen und unterscheidet zum Beispiel unter ""Hund"" oder""Kein Hund"". ",correct,,,,,,5.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[False, True, True, False]","[True, True, True, True, True, False, True]","[True, False, True]",[],"[False, True, False]","[False, True, True, True]","[False, True]","[True, False]","[False, True]",[],"[True, False, True]",[],[],[],,,,,,,,,,,,,qFEyvypMn4sAwLwtc
aiaYpPdYWJKb2hs7J,37,40.21666666666667,1.086936936936937,52.0,84.0,,82.0,,100.0,,,,,,Künstliche Intelligenz sind Menschen ähnlich aber keine Menschen. So genannte Roboter. Roboter sind da um Menschen zu helfen z.B. in Fabriken oder so.,correct,,,,,,3.0,4.0,3.0,KI sind Roboter die auf bestimmte Beriche spezialisiert sind und dann Menschen helfen.,correct,,,,,,3.0,4.0,3.0,Maschinelles Lernen ist wenn ein Computer etwas abertausendmal wieder holt Mund von seinen Ergebnissen lernt.,correct,,,,,,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,Die KI würde Seehunde als Hunde erkennen und Hunde würde er nicht erkennen,correct,,,,,,4.0,5.0,4.0,"[True, True, False, True]",[],"[False, False, True, False]","[True, True, False, True, True, False, False]","[True, False, True]",[],"[False, True, False]","[False, True, True, True]","[False, True]","[False, True]","[False, True]",[],"[True, False, True]",[],[],"[True, True, False]",,,,,,,,,,,,,qFEyvypMn4sAwLwtc
T4iugPHxim5gX8M4i,26,31.016666666666666,1.192948717948718,65.0,,,,,,,,74.0,59.0,34.0,es ist künstliche Intelligenz sien lernt desto mehr man ihr bei bringt ,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,sie können gut helfen werden trotzdem nicht alles übernehmen können dafür muss die technologie erstmal so weit sein .,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,"[True, True, True, True]",[],[],[],"[True, False, True]",[],[],[],[],[],[],[],[],"[True, False]",[],[],42.0,60.0,nichts ,correct,,,,,,5.0,5.0,5.0,GkQSJvPTRWsLnpyR9
