,pupilId,classId,taskId,taskSeriesId,duration,state,submitted,subType,evaluation,falseAttempts,hintsTaken,rating,teacherFeedback,question,answers,minLabel,maxLabel,hints,sampleSolution,number words in answer,rating_content,rating_format,rating_creativity
1233,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,ML-3-1-1,ML-3,64,"[True, True, True, False]",True,multipleChoice,false,"[[True, True, False, False], [True, True, False, True]]",1,,,Welche Aussagen stimmen?,"[{'de': 'Maschinelles Lernen ist ein Teilbereich der KI', 'en-US': 'Machine learning is a subfield of AI'}, {'de': 'Das maschinelle Lernen beschäftigt sich mit Programmen, die selbständig in großen Datenmengen Gesetzmäßigkeiten erkennen können', 'en-US': 'Machine learning deals with programs that can independently recognize regularities in large amounts of data'}, {'de': 'Das überwachte und das unüberwachte Lernen unterscheiden sich zum Beispiel daran, dass wir einmal Daten mit und einmal Daten ohne Label nutzen', 'en-US': 'One difference between supervised and unsupervised learning is whether we use labeled data'}, {'de': 'Beim unüberwachten Lernen wollen wir lernen, für neue Daten das richtige Label vorherzusagen', 'en-US': 'In unsupervised learning, we want to learn to predict the correct label for new data'}]",,,Lies die Antworten ganz genau durch.,"[True, True, True, False]",,,,
1234,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,ML-3-1-2,ML-3,13,"[True, False]",True,multipleChoice,false,"[[False, True]]",,,,"Ein Empfehlungssystem für Musik, das lernt, was du für Musik magst und dann für neu erscheinende Musik voraussagt, ob du sie mögen würdest.","[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[True, False]",,,,
1235,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,ML-3-1-3,ML-3,131,"[True, False]",True,multipleChoice,false,"[[False, True]]",,,,"Die Gesichtserkennung von deinem Handy. Anfangs musst du dein Gesicht aus verschiedenen Winkeln filmen. Anhand dieser Beispiele lernt es, dein Gesicht zu erkennen. Wenn dann irgendein Gesicht versucht, dein Handy zu entsperren, kann es voraussagen, ob es dein Gesicht ist oder nicht.","[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[True, False]",,,,
1236,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,ML-3-1-4,ML-3,5,"[False, True]",True,multipleChoice,false,"[[True, False]]",,,,Wenn wir Youtuber nach der Anzahl ihrer Follower und der Themen ihrer Videos gruppieren.,"[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[False, True]",,,,
1237,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-1-1-1,Impact-1,83,"[False, True]",True,multipleChoice,correct,,,,,"Was glaubst du, warum das Gesicht der dunkelhäutigen Frau nicht erkannt wurde?","[{'de': 'Der Algorithmus wurde falsch programmiert', 'en-US': 'The algorithm was programmed incorrectly'}, {'de': 'Die Trainingsdaten, mit denen der Algorithmus gelernt hat, enthielten keine oder kaum Bilder von dunkelhäutigen Menschen', 'en-US': 'The training data with which the algorithm learned contained no or hardly any images of dark-skinned people'}]",,,,"[False, True]",,,,
1238,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-1,Impact-2,93,"Es können Probleme, wie FakeNews entstehen und die Personen können kaum etwas dagegen machen.",True,freetext,correct,,,"{'content': 3, 'format': 4, 'creativity': 3}",,Was für Probleme könnten durch den Einsatz von Deepfakes entstehen?,,,,,"Mögliche Probleme: Der Ruf und die Privatsphäre bestimmter Personen kann gezielt angegriffen werden. Meinungen können manipuliert werden. Es wird möglich, Videobeweisen leichter zu widersprechen.",14.0,3.0,4.0,3.0
1239,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-2,Impact-2,62,12,True,surveySlider,,,,,,"Ich würde gerne in einem Land leben, dass den Alltag aller Bürger mit KI überwacht.",,Stimme nicht zu,Stimme stark zu,,,,,,
1240,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-3,Impact-2,10,100,True,surveySlider,,,,,,Die Überwachung des Alltags aller Bürger sehe ich sehr kritisch.,,Stimme nicht zu,Stimme stark zu,,,,,,
1241,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-4,Impact-2,12,79,True,surveySlider,,,,,,"Mich würde es stören, mittels KI-Technologien überwacht zu werden.",,Stimme nicht zu,Stimme stark zu,,,,,,
1242,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-5,Impact-2,7,56,True,surveySlider,,,,,,Die Überwachung durch die Regierung bietet viele Vorteile für die Gesellschaft.,,Stimme nicht zu,Stimme stark zu,,,,,,
1243,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-6,Impact-2,10,95,True,surveySlider,,,,,,"Ich würde nicht in einem Land leben wollen, dass meinen Alltag überwacht.",,Stimme nicht zu,Stimme stark zu,,,,,,
1244,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-2-1-7,Impact-2,6,20,True,surveySlider,,,,,,In einem Land mit Überwachung würde ich mich sehr sicher fühlen.,,Stimme nicht zu,Stimme stark zu,,,,,,
1245,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-3-1-1,Impact-3,59,"[0, 1, 0, 1, 0, 0]",True,survey,,,,,,"Was glaubst du, welche Berufe relativ einfach von KI-Anwendungen übernommen werden können?","[{'de': 'Pflegepersonal', 'en-US': 'Care givers'}, {'de': 'LKW- und Taxifahrer', 'en-US': 'Truck and cab drivers'}, {'de': 'Wissenschaftler', 'en-US': 'Scientists'}, {'de': 'Angestellte bei einer Bank oder Versicherung', 'en-US': 'Employees at a bank or insurance company'}, {'de': 'Angestellte im Kundenservice', 'en-US': 'Customer service employees'}, {'de': 'Lehrer', 'en-US': 'Teacher'}]",,,,,,,,
1246,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-3-1-2,Impact-3,72,"[False, True, False, True, True, False]",True,multipleChoice,correct,"[[False, True, False, True, False, False]]",1,,,Welche Jobs sind also bedroht?,"[{'de': 'Pflegepersonal', 'en-US': 'Care givers'}, {'de': 'LKW- und Taxifahrer', 'en-US': 'Truck and cab drivers'}, {'de': 'Wissenschaftler', 'en-US': 'Scientists'}, {'de': 'Angestellte bei einer Bank oder Versicherung', 'en-US': 'Employees at a bank or insurance company'}, {'de': 'Angestellte im Kundenservice', 'en-US': 'Customer service employees'}, {'de': 'Lehrer', 'en-US': 'Teacher'}]",,,"Kaum betroffen sind soziale Jobs und solche, die viel abstraktes Denken benötigen.","[False, True, False, True, True, False]",,,,
1247,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-3-1-3,Impact-3,179,"Positiv wäre an dieser Kooperation, dass weniger Fehler entstehen, da der Mensch den Computer überwacht und der Computer den Menschen. Sie bilden ein Team und ergänzen sich.",True,freetext,correct,,,"{'content': 3, 'format': 3, 'creativity': 3}",,"In vielen Bereichen wird der Mensch auch nicht ersetzt, sondern mit KI-Methoden kombiniert eingesetzt werden. Was wären positive Auswirkungen dieser Kooperation?",,,,,"Mögliche Antworten wären: Effizientere und sicherere Arbeit, Fehlerreduzierung, neue Möglichkeiten, Menschen haben idealerweise mehr Zeit für soziale Berufe und Berufe mit Kreativität, Firmen haben steigende Produktivität bei sinkenden Kosten, wirtschaftliches Wachstum...",27.0,3.0,3.0,3.0
1248,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,Impact-4-1-1,Impact-4,55,"[True, False, True, True, True, True, False]",True,multipleChoice,false,"[[True, False, True, True, False, False, False], [True, False, True, True, False, True, False]]",1,,,Was sind möglichen Folgen vom Einsatz von KI in der Medizin?,"[{'de': 'KI kann die Erkennung von Tumoren auf Scans verbessern', 'en-US': 'AI can improve tumor detection on scans'}, {'de': 'KI-Methoden können immer die richtige Diagnose stellen', 'en-US': 'AI methods can always make the right diagnosis'}, {'de': 'KI kann helfen, bessere Diagnosen zu stellen', 'en-US': 'AI can help make better diagnoses'}, {'de': 'KI kann helfen, die richtigen Behandlungen zu empfehlen', 'en-US': 'AI can help recommend the right treatments'}, {'de': 'KI kann helfen, die Behandlungen besser an jeden einzelnen Patienten anzupassen', 'en-US': 'AI can help better tailor treatments to each individual patient'}, {'de': 'KI kann die medizinische Versorgung günstiger machen', 'en-US': 'AI can make medical care more affordable'}, {'de': 'KI-Methoden werden Ärzte komplett ersetzen', 'en-US': 'AI methods will completely replace doctors'}]",,,"Denk auch an alles, was du schon über KI weißt.","[True, False, True, True, True, True, False]",,,,
1249,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-1,AIClosing,9,83,True,surveySlider,,,,,,KI wird das Leben der Menschen verbessern.,,Stimme nicht zu,Stimme stark zu,,,,,,
1250,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-2,AIClosing,11,55,True,surveySlider,,,,,,"Bei der Entwicklung von KI gibt es Risiken, die bedacht werden müssen",,Stimme nicht zu,Stimme stark zu,,,,,,
1251,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-3,AIClosing,10,44,True,surveySlider,,,,,,KI birgt eine Gefahr für die Menschheit.,,Stimme nicht zu,Stimme stark zu,,,,,,
1252,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-4,AIClosing,18,70,True,surveySlider,,,,,,Die Vorteile durch die Entwicklung von KI überwiegen die Risiken.,,Stimme nicht zu,Stimme stark zu,,,,,,
1253,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-5,AIClosing,104,"Ich denke, dass die KI früher oder später sowieso viele Aufgaben übernehmen wird, da es vieles erleichtert. Ich kann verstehen, wenn man Angst davor hat aber ich denke, dass hintereher die Vorteile die Angst weg drücken werden.",True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Du siehst also, dass die Erwartungen der Menschen sehr unterschiedlich ausfallen, was KI betrifft. Die Gefühle reichen von Dankbarkeit für Arbeitserleichterung über Skepsis bis Angst. Mit allem, was du jetzt über KI weißt, was würdest du jemandem sagen, der besorgt über eine Zukunft mit KI ist?",,,,,"Hier können die SuS nochmal alles, was sie über KI wissen, wiederholen. Sie können anführen, dass alle derzeitigen Anwendungen zu spezifischen KI gehören und wir weit entfernt von einer allgemeinen KI sind. Sie können die ganzen positiven Auswirkungen vom Einsatz von KI aufzählen und auch differenzieren und die wirklichen Probleme durch KI thematisieren.",37.0,5.0,5.0,5.0
1254,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-6,AIClosing,16,36,True,surveySlider,,,,,,Hattest du Spaß?,,Sehr wenig,Sehr viel,,,,,,
1255,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-7,AIClosing,7,86,True,surveySlider,,,,,,Hast du etwas gelernt?,,Sehr wenig,Sehr viel,,,,,,
1256,JTE3T8c3SN6ehbrDQ,GkQSJvPTRWsLnpyR9,AIClosing-1-8,AIClosing,49,"Ich fand das Thema gut, allerdings weis ich nicht so recht wofür wir das machen.",True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Wir wollen diesen Kurs natürlich noch verbessern, damit zukünftige Schülerinnen und Schüler noch mehr Spaß haben. Möchtest du uns zum Abschied noch etwas mitteilen? Was fandest du besonders gut, war irgendeine Stelle doof oder schwer verständlich oder sollen wir irgendwas ändern?",,,,,"Die SuS können hier noch etwas loswerden. Ist kein Muss, sie haben ja auch schon genug gearbeitet :)",15.0,5.0,5.0,5.0
1257,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-1-v2-1-1,AI-1-v2,13,62,True,surveySlider,,,,,,"Wie gut weißt du schon, was KI ist?",,Gar nicht,Sehr gut,,,,,,
1258,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-1-v2-1-2,AI-1-v2,168,künstliche intelligenz ist zB.: ein Robotter,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Was ist deiner Meinung nach Künstliche Intelligenz? Es ist gar nicht schlimm, wenn du dir nicht ganz sicher bist. Du bist ja hier, um es zu lernen. Schreib einfach alles auf, was du über sie weißt oder denkst. Bei solchen Aufgaben, kriegt deine Lehrkraft deine abgegebene Antwort immer zugeschickt, um sie bewerten zu können. ",,,,,"Die Schülerinnen und Schüler (SuS) sollen beschreiben, was sie schon über KI wissen. Es ist nicht schlimm, wenn sie noch nichts wissen.",6.0,5.0,5.0,5.0
1259,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-1-v2-2-1,AI-1-v2,115,"[0, 0, 0, 0, 1]",True,survey,,,,,,"Wie viele deiner Zeichnungen hat die KI erkannt? Keine Sorge, das hier ist eine Umfrage, dabei gibt es keine richtigen oder falschen Antworten. Umfragen sind anonym, du kannst also einfach anklicken, was auf dich zutrifft. Danach siehst du, wie viele der anderen in deiner Klasse, welche Option gewählt haben.","[{'de': '0', 'en-US': '0'}, {'de': '1-2', 'en-US': '1-2.'}, {'de': '3-4', 'en-US': '3-4'}, {'de': '5-6', 'en-US': '5-6'}]",,,,,,,,
1260,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-2-v2-1-1,AI-2-v2,88,"[True, True, False, True]",True,multipleChoice,false,"[[False, False, False, True]]",1,,,"Kannst du erkennen, wo KI überall drin steckt? Denke dabei an die Eigenschaften, die alle KI-Anwendungen verbindet. Bei Multiple-Choice Aufgaben, neben denen “Mehrfachauswahl” steht, können mehrere Antworten richtig sein. Wähle alle richtigen Antworten aus. Wenn du mal nicht weiter weißt, kannst du dir auch einen Tipp holen.","[{'de': 'Der Newsfeed eines Social Network nutzt KI', 'en-US': 'The newsfeed of a social network uses AI'}, {'de': 'Die Personalisierung einer Google-Anfrage nutzt KI', 'en-US': 'The personalization of a Google query uses AI'}, {'de': 'Die Startseite einer Webseite, die jedem Besucher die gleichen Inhalte anzeigt nutzt KI', 'en-US': 'The home page of a website that displays the same content to every visitor uses AI'}, {'de': 'Gesichtserkennung nutzt KI', 'en-US': 'Face recognition uses AI'}]",,,"Denk an die Beispiele, die wir uns am Anfang angeschaut haben. Wenn du es immer noch nicht weißt, ist das nicht schlimm, dann zeigen wir dir die Lösung. Damit du aber auch wirklich etwas lernst, musst du diese eine Aufgabe dann später nochmal machen.","[True, True, False, True]",,,,
1261,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-3-v2-1-1,AI-3-v2,58,"[False, False, False]",True,multipleChoice,false,"[[True, False, False], [True, False, False]]",1,,,Was für Sachen können KI-Anwendungen?,"[{'de': 'Die Anwendung, die den Facebook-Feed erstellt, kann auch Schach spielen', 'en-US': 'The application that creates the Facebook feed can also play chess'}, {'de': 'Das Programm zur Gesichtserkennung auf deinem Handy kann auch Auto fahren', 'en-US': 'The face recognition program on your phone can also drive a car'}, {'de': 'Eine Sprachsteuerung wie Siri oder Alexa kann auch Gesichter erkennen', 'en-US': 'A voice control like Siri or Alexa can also recognize faces'}]",,,"Kann überhaupt eine dieser Anwendungen etwas, für das sie nicht programmiert wurde?","[False, False, False]",,,,
1262,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-3-v2-1-2,AI-3-v2,76,"[True, False, True]",True,multipleChoice,false,"[[False, False, True], [False, False, True]]",1,,,Welche der Aussagen über KI-Anwendungen stimmen?,"[{'de': 'Empfehlungssysteme gehören zur spezifischen KI', 'en-US': 'Recommendation systems are part of specific AI'}, {'de': 'Programme zur Bilderkennung gehören zur allgemeinen KI', 'en-US': 'Image recognition programs are part of general AI'}, {'de': 'Eine KI aus einem Film, die eigenständige Entscheidungen trifft, mit Menschen spricht und sich am Ende gegen sie wendet, gehört zur allgemeinen KI', 'en-US': 'An AI from a movie that makes independent decisions, talks to humans and turns against them in the end is part of general AI'}]",,,Welche Anwendung kann nur eine Sache gut und welche könnte vieles?,"[True, False, True]",,,,
1263,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-4-v2-1-1,AI-4-v2,111,"[False, True, True, False]",True,multipleChoice,false,"[[False, False, False, True], [False, False, False, True]]",1,,,Was bedeuten diese Unterscheidung zwischen spezifischer und allgemeiner KI jetzt für die Intelligenz von KI-Anwendungen?,"[{'de': 'KI-Anwendungen sind allgemein intelligent', 'en-US': 'AI applications are generally intelligent'}, {'de': 'KI-Anwendungen zeigen intelligentes Verhalten in einem kleinen Bereich', 'en-US': 'AI applications exhibit intelligent behavior in a small domain'}, {'de': 'Intelligentes Verhalten in einem spezifischen Bereich muss nicht gleich allgemeine Intelligenz bedeuten', 'en-US': 'Intelligent behavior in a specific area does not have to mean general intelligence'}, {'de': 'Eine KI, die sich in einem einzigen Bereich so intelligent verhält wie ein Mensch, muss allgemeine Intelligenz besitzen', 'en-US': 'An AI that behaves as intelligently as a human in one single area must have general intelligence'}]",,,Denk an den Unterschied zwischen intelligentem Verhalten in einem kleinen Bereich (spezifische Intelligenz) und allgemeiner Intelligenz.,"[False, True, True, False]",,,,
1264,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-4-v2-1-2,AI-4-v2,106,"[True, True, False, True, True, False, True]",True,multipleChoice,false,"[[False, True, False, True, False, False, False], [False, True, False, True, False, False, False], [False, True, False, True, False, False, False], [False, True, False, True, False, False, False]]",1,,,Lass uns noch einmal das Wichtigste wiederholen! Welche dieser Aussagen stimmen?,"[{'de': 'KI-Anwendungen treffen eigenständige Entscheidungen', 'en-US': 'AI applications make independent decisions'}, {'de': 'KI-Anwendungen lernen durch Erfahrung', 'en-US': 'AI applications learn through experience'}, {'de': 'Intelligentes Verhalten setzt allgemeine Intelligenz voraus', 'en-US': 'Intelligent behavior requires general intelligence'}, {'de': 'Heutige KI-Anwendungen gehören alle zur spezifischen KI', 'en-US': ""Today's AI applications all belong to specific AI""}, {'de': 'Spezifische KI umfasst Anwendungen, die menschenähnliche Intelligenz in einem kleinen Bereich zeigen', 'en-US': 'Specific AI includes applications that exhibit human-like intelligence in a small domain'}, {'de': 'Ein Spam-Filter ist eine allgemeinen KI', 'en-US': 'A spam filter is a general AI'}, {'de': 'Eine KI, die in allen Bereichen so schlau ist wie ein Mensch, gibt es noch nicht', 'en-US': 'An AI that is as smart as a human in all areas does not yet exist'}]",,,Lies die Antworten ganz genau.,"[True, True, False, True, True, False, True]",,,,
1265,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-4-v2-1-3,AI-4-v2,78,sie lernen selbsständig ,True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Jetzt weißt du schon mehr über KI. Sag nochmal in eigenen Worten, was KI ist. Denk dabei an die Eigenschaften, durch die sich KI-Anwendungen auszeichnen und die verschiedenen Arten von KIs.",,,,,"KI-Anwendungen zeichnen sich aus durch intelligentes Verhalten, das Treffen eigenständiger Entscheidungen und dem Lernen mittels Erfahrung. Man unterscheidet spezifische und allgemeine KI, wobei die spezifische KI intelligentes Verhalten in nur einem kleinen Bereich der Intelligenz zeigt. Alle bisherigen KI-Anwendungen gehören zur spezifischen KI. Allgemeine Intelligenz haben diese nicht.",3.0,5.0,5.0,5.0
1266,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-4-v2-1-4,AI-4-v2,6,87,True,surveySlider,,,,,,"Wie gut hast du jetzt verstanden, was KI ist?",,Gar nicht,Sehr gut,,,,,,
1267,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,AI-4-v2-1-5,AI-4-v2,11,94,True,surveySlider,,,,,,Wie gut hast du den Unterschied zwischen spezifischer und allgemeiner KI verstanden?,,Gar nicht,Sehr gut,,,,,,
1268,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-1-1-1,ML-1,62,es ist ein hund wen er vier pfoten hat und eine leine ,True,freetext,false,['<p>es ist ein hund wen er vier pfoten hat und eine leine </p>'],,"{'content': 0, 'format': 0, 'creativity': 0}",,"Kannst du einen Algorithmus schreiben, der Hunde auf Bildern erkennt? Überlege dir vorher was einen Hund ausmacht. Nutze Regeln wie “Es ist ein Hund, wenn es vier Pfoten hat.” oder “Es ist ein Hund, wenn es ein Tier mit Leine ist.”",,,,,"Die SuS sollen sinnvolle Wenn-Dann-Regeln finden, die beschreiben, wie Hunde auf Bildern erkannt werden können.",12.0,0.0,0.0,0.0
1269,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-1-1-2,ML-1,47,"[1, 0, 0]",True,survey,,,,,,"Oft ist es schwierig, mit ein paar Regeln alle Fälle zu bedenken. Würden deine Regeln die folgenden Fälle richtig erkennen? Einen Hund mit 3 Beinen.","[{'de': 'Als Hund.', 'en-US': 'As a dog.'}, {'de': 'Nicht als Hund.', 'en-US': 'Not as a dog.'}]",,,,,,,,
1270,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-1-1-3,ML-1,34,"[1, 0, 0]",True,survey,,,,,,Einen Nackthund (Hundeart ohne Fell)?,"[{'de': 'Als Hund.', 'en-US': 'As a dog.'}, {'de': 'Nicht als Hund.', 'en-US': 'Not as a dog.'}]",,,,,,,,
1271,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-1-1-4,ML-1,6,"[0, 1, 0]",True,survey,,,,,,Eine Katze?,"[{'de': 'Als Hund.', 'en-US': 'As a dog.'}, {'de': 'Nicht als Hund.', 'en-US': 'Not as a dog.'}]",,,,,,,,
1272,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-2-1-1,ML-2,13,50,True,surveySlider,,,,,,"Wie gut weißt du schon, was Maschinelles Lernen ist?",,Gar nicht,Sehr gut,,,,,,
1273,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-2-1-2,ML-2,18,.,True,freetext,false,['<p>.</p>'],,"{'content': 0, 'format': 0, 'creativity': 0}",,"Weißt du vielleicht schon etwas über das maschinelle Lernen? Es ist gar nicht schlimm, wenn das noch nicht der Fall ist. Dann schreib einfach, dass du noch nichts weißt.",,,,,"Das ist nur eine Abfrage, um über das Vorwissen der SuS bescheid zu wissen. Es ist nicht schlimm, wenn sie noch nichts wissen.",1.0,0.0,0.0,0.0
1274,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-2-1-3,ML-2,55,"[True, False, True, True]",True,multipleChoice,false,"[[False, True, False, True], [False, True, False, True]]",1,,,Lass uns das Wichtigste nochmal wiederholen:,"[{'de': 'Unser Ziel ist es, einen Algorithmus zu trainieren, der für neue Bilder das richtige Label vorhersagen kann. Also zu sagen, ob ein Bild einen Hund oder eine Katze zeigt', 'en-US': 'Our goal is to train an algorithm that can predict the correct label for new images. That is, to tell whether an image shows a dog or a cat'}, {'de': 'Für das Training nutzen wir Daten ohne Label', 'en-US': 'For training we use data without label'}, {'de': 'Die Daten, die wir für das Training benutzen, heißen Trainingsdaten', 'en-US': 'The data we use for training is called training data'}, {'de': 'Nach dem Training testen wir nochmal auf ein paar neuen Daten, wie gut die Vorhersagen des Algorithmus sind', 'en-US': 'After training, we test again on some new data how good the predictions of the algorithm are'}]",,,"Wenn du bei einer Antwort nicht weiter weißt, dann schau doch nochmal im Text nach.","[True, False, True, True]",,,,
1275,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-3-1-1,ML-3,46,"[True, True, True, False]",True,multipleChoice,false,"[[True, False, False, True], [True, False, False, True]]",1,,,Welche Aussagen stimmen?,"[{'de': 'Maschinelles Lernen ist ein Teilbereich der KI', 'en-US': 'Machine learning is a subfield of AI'}, {'de': 'Das maschinelle Lernen beschäftigt sich mit Programmen, die selbständig in großen Datenmengen Gesetzmäßigkeiten erkennen können', 'en-US': 'Machine learning deals with programs that can independently recognize regularities in large amounts of data'}, {'de': 'Das überwachte und das unüberwachte Lernen unterscheiden sich zum Beispiel daran, dass wir einmal Daten mit und einmal Daten ohne Label nutzen', 'en-US': 'One difference between supervised and unsupervised learning is whether we use labeled data'}, {'de': 'Beim unüberwachten Lernen wollen wir lernen, für neue Daten das richtige Label vorherzusagen', 'en-US': 'In unsupervised learning, we want to learn to predict the correct label for new data'}]",,,Lies die Antworten ganz genau durch.,"[True, True, True, False]",,,,
1276,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-3-1-2,ML-3,29,"[True, False]",True,multipleChoice,false,"[[False, True]]",,,,"Ein Empfehlungssystem für Musik, das lernt, was du für Musik magst und dann für neu erscheinende Musik voraussagt, ob du sie mögen würdest.","[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[True, False]",,,,
1277,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-3-1-3,ML-3,31,"[True, False]",True,multipleChoice,correct,,,,,"Die Gesichtserkennung von deinem Handy. Anfangs musst du dein Gesicht aus verschiedenen Winkeln filmen. Anhand dieser Beispiele lernt es, dein Gesicht zu erkennen. Wenn dann irgendein Gesicht versucht, dein Handy zu entsperren, kann es voraussagen, ob es dein Gesicht ist oder nicht.","[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[True, False]",,,,
1278,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,ML-3-1-4,ML-3,10,"[False, True]",True,multipleChoice,correct,,,,,Wenn wir Youtuber nach der Anzahl ihrer Follower und der Themen ihrer Videos gruppieren.,"[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[False, True]",,,,
1279,Yss4MmFBusuAqSMaN,GkQSJvPTRWsLnpyR9,Classification-1-1-1,Classification-1,28,"[False, True, False]",True,multipleChoice,false,"[[False, True, True], [False, True, True]]",1,,,Welche Aussagen stimmen?,"[{'de': 'Beim überwachten Lernen braucht man Daten ohne Label', 'en-US': 'In supervised learning, you need data without a label'}, {'de': 'Einen Algorithmus zu trainieren, der Bildern mit Hunden das Label “Hund” gibt, wäre ein Fall für überwachtes Lernen', 'en-US': 'Training an algorithm to give the label ""dog"" to images with dogs would be a case for supervised learning'}, {'de': 'Beim überwachten Lernen versucht man Struktur in Daten zu finden', 'en-US': 'In supervised learning, one tries to find structure in data'}]",,,Lies die Antworten ganz genau.,"[False, True, False]",,,,
